,Datetime_updated_seconds,Price_USD,Price_Crypto,densities,vertex_count,edge_count,volume,collection,blacklisted,whitelisted
13,2021-04-18 10:00:00,0.020028666666666667,0.09833333333333334,0.2857142857142857,7.0,6.0,0.0,chilevisuals,0,1
14,2021-04-18 11:00:00,0.020028666666666667,0.09833333333333334,0.2857142857142857,7.0,6.0,0.0,chilevisuals,0,1
15,2021-04-18 12:00:00,0.020028666666666667,0.09833333333333334,0.2857142857142857,7.0,6.0,0.0,chilevisuals,0,1
16,2021-04-18 13:00:00,0.020028666666666667,0.09833333333333334,0.2857142857142857,7.0,6.0,0.0,chilevisuals,0,1
17,2021-04-18 14:00:00,0.020028666666666667,0.09833333333333334,0.2857142857142857,7.0,6.0,0.0,chilevisuals,0,1
18,2021-04-18 15:00:00,0.020028666666666667,0.09833333333333334,0.2857142857142857,7.0,6.0,0.0,chilevisuals,0,1
19,2021-04-18 16:00:00,0.020028666666666667,0.09833333333333334,0.2857142857142857,7.0,6.0,0.0,chilevisuals,0,1
20,2021-04-18 17:00:00,0.020028666666666667,0.09833333333333334,0.2857142857142857,7.0,6.0,0.0,chilevisuals,0,1
21,2021-04-18 18:00:00,0.020028666666666667,0.09833333333333334,0.2857142857142857,7.0,6.0,0.0,chilevisuals,0,1
22,2021-04-18 19:00:00,0.020028666666666667,0.09833333333333334,0.2857142857142857,7.0,6.0,0.0,chilevisuals,0,1
23,2021-04-18 20:00:00,0.020028666666666667,0.09833333333333334,0.2857142857142857,7.0,6.0,0.0,chilevisuals,0,1
0,2021-04-05 19:00:00,1.30675,5.0,1.0,2.0,1.0,1.0,chimneecomic,1,0
1,2021-04-05 20:00:00,0.1054410991892857,0.4034999285714286,0.11029411764705882,17.0,15.0,14.0,chimneecomic,1,0
2,2021-04-05 21:00:00,0.03719468466249998,0.14249975,0.09047619047619047,21.0,19.0,4.0,chimneecomic,1,0
3,2021-04-05 22:00:00,0.03719468466249998,0.14249975,0.09047619047619047,21.0,19.0,0.0,chimneecomic,1,0
4,2021-04-05 23:00:00,0.0225727425,0.09999,0.08658008658008658,22.0,20.0,1.0,chimneecomic,1,0
5,2021-04-06 00:00:00,0.0225727425,0.09999,0.08658008658008658,22.0,20.0,0.0,chimneecomic,1,0
6,2021-04-06 01:00:00,0.00711224999999995,0.03,0.07333333333333333,25.0,22.0,2.0,chimneecomic,1,0
7,2021-04-06 02:00:00,0.00711224999999995,0.03,0.07333333333333333,25.0,22.0,0.0,chimneecomic,1,0
8,2021-04-06 03:00:00,0.00520944999999995,0.0215,0.07076923076923076,26.0,24.0,2.0,chimneecomic,1,0
9,2021-04-06 04:00:00,0.002423,0.01,0.07122507122507123,27.0,25.0,1.0,chimneecomic,1,0
10,2021-04-06 05:00:00,0.0023707499999999996,0.01,0.05806451612903226,31.0,27.0,2.0,chimneecomic,1,0
11,2021-04-06 06:00:00,0.0023707499999999996,0.01,0.05806451612903226,31.0,27.0,0.0,chimneecomic,1,0
12,2021-04-06 07:00:00,0.06404725,0.255,0.04873949579831933,35.0,29.0,2.0,chimneecomic,1,0
13,2021-04-06 08:00:00,0.06404725,0.255,0.04873949579831933,35.0,29.0,0.0,chimneecomic,1,0
14,2021-04-06 09:00:00,0.06404725,0.255,0.04873949579831933,35.0,29.0,0.0,chimneecomic,1,0
15,2021-04-06 10:00:00,0.11396535,0.5045,0.044096728307254626,38.0,31.0,2.0,chimneecomic,1,0
16,2021-04-06 11:00:00,0.0026445,0.01,0.041025641025641026,40.0,32.0,1.0,chimneecomic,1,0
17,2021-04-06 12:00:00,0.0012115,0.005,0.04024390243902439,41.0,33.0,1.0,chimneecomic,1,0
18,2021-04-06 13:00:00,0.37635,1.5,0.041463414634146344,41.0,34.0,1.0,chimneecomic,1,0
19,2021-04-06 14:00:00,0.0024,0.01,0.04065040650406504,42.0,35.0,1.0,chimneecomic,1,0
20,2021-04-06 15:00:00,0.003776,0.02,0.03986710963455149,43.0,36.0,1.0,chimneecomic,1,0
21,2021-04-06 16:00:00,0.003776,0.02,0.03986710963455149,43.0,36.0,0.0,chimneecomic,1,0
22,2021-04-06 17:00:00,0.003776,0.02,0.03986710963455149,43.0,36.0,0.0,chimneecomic,1,0
23,2021-04-06 18:00:00,0.003776,0.02,0.03986710963455149,43.0,36.0,0.0,chimneecomic,1,0
0,2020-10-07 15:00:00,0.37335,10.0,1.0,2.0,1.0,2.0,chipandbrock,0,1
1,2020-10-07 16:00:00,0.37335,10.0,1.0,2.0,1.0,0.0,chipandbrock,0,1
2,2020-10-07 17:00:00,0.37335,10.0,1.0,2.0,1.0,0.0,chipandbrock,0,1
3,2020-10-07 18:00:00,0.37335,10.0,1.0,2.0,1.0,0.0,chipandbrock,0,1
4,2020-10-07 19:00:00,0.37335,10.0,1.0,2.0,1.0,0.0,chipandbrock,0,1
5,2020-10-07 20:00:00,0.37335,10.0,1.0,2.0,1.0,0.0,chipandbrock,0,1
6,2020-10-07 21:00:00,0.37335,10.0,1.0,2.0,1.0,0.0,chipandbrock,0,1
7,2020-10-07 22:00:00,0.37335,10.0,1.0,2.0,1.0,0.0,chipandbrock,0,1
8,2020-10-07 23:00:00,0.37335,10.0,1.0,2.0,1.0,0.0,chipandbrock,0,1
9,2020-10-08 00:00:00,0.37335,10.0,1.0,2.0,1.0,0.0,chipandbrock,0,1
10,2020-10-08 01:00:00,0.37335,10.0,1.0,2.0,1.0,0.0,chipandbrock,0,1
11,2020-10-08 02:00:00,0.37335,10.0,1.0,2.0,1.0,0.0,chipandbrock,0,1
12,2020-10-08 03:00:00,0.37335,10.0,1.0,2.0,1.0,0.0,chipandbrock,0,1
13,2020-10-08 04:00:00,0.37335,10.0,1.0,2.0,1.0,0.0,chipandbrock,0,1
14,2020-10-08 05:00:00,0.37335,10.0,1.0,2.0,1.0,0.0,chipandbrock,0,1
15,2020-10-08 06:00:00,0.37335,10.0,1.0,2.0,1.0,0.0,chipandbrock,0,1
16,2020-10-08 07:00:00,0.37335,10.0,1.0,2.0,1.0,0.0,chipandbrock,0,1
17,2020-10-08 08:00:00,0.37335,10.0,1.0,2.0,1.0,0.0,chipandbrock,0,1
18,2020-10-08 09:00:00,0.37335,10.0,1.0,2.0,1.0,0.0,chipandbrock,0,1
19,2020-10-08 10:00:00,0.37335,10.0,1.0,2.0,1.0,0.0,chipandbrock,0,1
20,2020-10-08 11:00:00,0.37335,10.0,1.0,2.0,1.0,0.0,chipandbrock,0,1
21,2020-10-08 12:00:00,0.37335,10.0,1.0,2.0,1.0,0.0,chipandbrock,0,1
22,2020-10-08 13:00:00,0.40495,10.0,1.0,2.0,1.0,2.0,chipandbrock,0,1
23,2020-10-08 14:00:00,0.40495,10.0,1.0,2.0,1.0,0.0,chipandbrock,0,1
0,2021-02-20 02:00:00,1.6295,20.0,0.4,5.0,6.0,6.0,chronaverse1,0,1
1,2021-02-20 03:00:00,1.6294999999999997,20.0,0.4666666666666667,6.0,7.0,9.0,chronaverse1,0,1
2,2021-02-20 04:00:00,1.6294999999999997,20.0,0.4666666666666667,6.0,7.0,0.0,chronaverse1,0,1
3,2021-02-20 05:00:00,1.6294999999999997,20.0,0.4666666666666667,6.0,7.0,0.0,chronaverse1,0,1
4,2021-02-20 06:00:00,1.6294999999999997,20.0,0.4666666666666667,6.0,7.0,0.0,chronaverse1,0,1
5,2021-02-20 07:00:00,1.6294999999999997,20.0,0.4666666666666667,6.0,7.0,0.0,chronaverse1,0,1
6,2021-02-20 08:00:00,1.6294999999999997,20.0,0.4666666666666667,6.0,7.0,0.0,chronaverse1,0,1
7,2021-02-20 09:00:00,1.6294999999999997,20.0,0.4666666666666667,6.0,7.0,0.0,chronaverse1,0,1
8,2021-02-20 10:00:00,1.6294999999999997,20.0,0.4666666666666667,6.0,7.0,0.0,chronaverse1,0,1
9,2021-02-20 11:00:00,1.6294999999999997,20.0,0.4666666666666667,6.0,7.0,0.0,chronaverse1,0,1
10,2021-02-20 12:00:00,1.6294999999999997,20.0,0.4666666666666667,6.0,7.0,0.0,chronaverse1,0,1
11,2021-02-20 13:00:00,1.6294999999999997,20.0,0.4666666666666667,6.0,7.0,0.0,chronaverse1,0,1
12,2021-02-20 14:00:00,3.014575,37.0,0.38095238095238093,7.0,8.0,10.0,chronaverse1,0,1
13,2021-02-20 15:00:00,3.6081785714285717,44.285714285714285,0.38095238095238093,7.0,8.0,7.0,chronaverse1,0,1
14,2021-02-20 16:00:00,3.6081785714285717,44.285714285714285,0.38095238095238093,7.0,8.0,0.0,chronaverse1,0,1
15,2021-02-20 17:00:00,3.6081785714285717,44.285714285714285,0.38095238095238093,7.0,8.0,0.0,chronaverse1,0,1
16,2021-02-20 18:00:00,3.6081785714285717,44.285714285714285,0.38095238095238093,7.0,8.0,0.0,chronaverse1,0,1
17,2021-02-20 19:00:00,3.6081785714285717,44.285714285714285,0.38095238095238093,7.0,8.0,0.0,chronaverse1,0,1
18,2021-02-20 20:00:00,3.6081785714285717,44.285714285714285,0.38095238095238093,7.0,8.0,0.0,chronaverse1,0,1
19,2021-02-20 21:00:00,3.6081785714285717,44.285714285714285,0.38095238095238093,7.0,8.0,0.0,chronaverse1,0,1
20,2021-02-20 22:00:00,0.272325,3.0,0.32142857142857145,8.0,9.0,1.0,chronaverse1,0,1
21,2021-02-20 23:00:00,0.272325,3.0,0.32142857142857145,8.0,9.0,0.0,chronaverse1,0,1
22,2021-02-21 00:00:00,0.272325,3.0,0.32142857142857145,8.0,9.0,0.0,chronaverse1,0,1
23,2021-02-21 01:00:00,0.272325,3.0,0.32142857142857145,8.0,9.0,0.0,chronaverse1,0,1
0,2021-04-18 22:00:00,0.894949591703625,4.3048508475,0.5,4.0,3.0,4.0,chronaverse2,0,1
1,2021-04-18 23:00:00,0.894949591703625,4.3048508475,0.5,4.0,3.0,0.0,chronaverse2,0,1
2,2021-04-19 00:00:00,0.894949591703625,4.3048508475,0.5,4.0,3.0,0.0,chronaverse2,0,1
3,2021-04-19 01:00:00,0.894949591703625,4.3048508475,0.5,4.0,3.0,0.0,chronaverse2,0,1
4,2021-04-19 02:00:00,0.894949591703625,4.3048508475,0.5,4.0,3.0,0.0,chronaverse2,0,1
5,2021-04-19 03:00:00,0.894949591703625,4.3048508475,0.5,4.0,3.0,0.0,chronaverse2,0,1
6,2021-04-19 04:00:00,0.894949591703625,4.3048508475,0.5,4.0,3.0,0.0,chronaverse2,0,1
7,2021-04-19 05:00:00,0.894949591703625,4.3048508475,0.5,4.0,3.0,0.0,chronaverse2,0,1
8,2021-04-19 06:00:00,0.894949591703625,4.3048508475,0.5,4.0,3.0,0.0,chronaverse2,0,1
9,2021-04-19 07:00:00,0.894949591703625,4.3048508475,0.5,4.0,3.0,0.0,chronaverse2,0,1
10,2021-04-19 08:00:00,0.894949591703625,4.3048508475,0.5,4.0,3.0,0.0,chronaverse2,0,1
11,2021-04-19 09:00:00,0.894949591703625,4.3048508475,0.5,4.0,3.0,0.0,chronaverse2,0,1
12,2021-04-19 10:00:00,0.894949591703625,4.3048508475,0.5,4.0,3.0,0.0,chronaverse2,0,1
13,2021-04-19 11:00:00,0.894949591703625,4.3048508475,0.5,4.0,3.0,0.0,chronaverse2,0,1
14,2021-04-19 12:00:00,0.894949591703625,4.3048508475,0.5,4.0,3.0,0.0,chronaverse2,0,1
15,2021-04-19 13:00:00,0.894949591703625,4.3048508475,0.5,4.0,3.0,0.0,chronaverse2,0,1
16,2021-04-19 14:00:00,0.894949591703625,4.3048508475,0.5,4.0,3.0,0.0,chronaverse2,0,1
17,2021-04-19 15:00:00,0.894949591703625,4.3048508475,0.5,4.0,3.0,0.0,chronaverse2,0,1
18,2021-04-19 16:00:00,0.894949591703625,4.3048508475,0.5,4.0,3.0,0.0,chronaverse2,0,1
19,2021-04-19 17:00:00,0.894949591703625,4.3048508475,0.5,4.0,3.0,0.0,chronaverse2,0,1
20,2021-04-19 18:00:00,0.894949591703625,4.3048508475,0.5,4.0,3.0,0.0,chronaverse2,0,1
21,2021-04-19 19:00:00,0.894949591703625,4.3048508475,0.5,4.0,3.0,0.0,chronaverse2,0,1
22,2021-04-19 20:00:00,0.894949591703625,4.3048508475,0.5,4.0,3.0,0.0,chronaverse2,0,1
23,2021-04-19 21:00:00,0.894949591703625,4.3048508475,0.5,4.0,3.0,0.0,chronaverse2,0,1
0,2021-04-26 16:00:00,0.08725,0.5,0.3333333333333333,4.0,2.0,2.0,chssgraphics,0,1
1,2021-04-26 17:00:00,0.08725,0.5,0.3333333333333333,4.0,2.0,0.0,chssgraphics,0,1
2,2021-04-26 18:00:00,0.08725,0.5,0.3333333333333333,4.0,2.0,0.0,chssgraphics,0,1
3,2021-04-26 19:00:00,0.08725,0.5,0.3333333333333333,4.0,2.0,0.0,chssgraphics,0,1
4,2021-04-26 20:00:00,0.1745,1.0,0.2,6.0,3.0,1.0,chssgraphics,0,1
5,2021-04-26 21:00:00,0.1745,1.0,0.2,6.0,3.0,0.0,chssgraphics,0,1
6,2021-04-26 22:00:00,0.08725,0.5,0.19047619047619047,7.0,4.0,1.0,chssgraphics,0,1
7,2021-04-26 23:00:00,0.08725,0.5,0.19047619047619047,7.0,4.0,0.0,chssgraphics,0,1
8,2021-04-27 00:00:00,0.08725,0.5,0.19047619047619047,7.0,4.0,0.0,chssgraphics,0,1
9,2021-04-27 01:00:00,0.08725,0.5,0.19047619047619047,7.0,4.0,0.0,chssgraphics,0,1
10,2021-04-27 02:00:00,0.08725,0.5,0.19047619047619047,7.0,4.0,0.0,chssgraphics,0,1
11,2021-04-27 03:00:00,0.08725,0.5,0.19047619047619047,7.0,4.0,0.0,chssgraphics,0,1
12,2021-04-27 04:00:00,0.08725,0.5,0.19047619047619047,7.0,4.0,0.0,chssgraphics,0,1
13,2021-04-27 05:00:00,0.08725,0.5,0.19047619047619047,7.0,4.0,0.0,chssgraphics,0,1
14,2021-04-27 06:00:00,0.10896368,0.5744,0.1388888888888889,9.0,5.0,1.0,chssgraphics,0,1
15,2021-04-27 07:00:00,0.10896368,0.5744,0.1388888888888889,9.0,5.0,0.0,chssgraphics,0,1
16,2021-04-27 08:00:00,0.10896368,0.5744,0.1388888888888889,9.0,5.0,0.0,chssgraphics,0,1
17,2021-04-27 09:00:00,0.09485,0.5,0.10909090909090909,11.0,6.0,1.0,chssgraphics,0,1
18,2021-04-27 10:00:00,0.09485,0.5,0.10909090909090909,11.0,6.0,0.0,chssgraphics,0,1
19,2021-04-27 11:00:00,0.092953,0.49,0.08974358974358974,13.0,7.0,1.0,chssgraphics,0,1
20,2021-04-27 12:00:00,0.092953,0.49,0.08974358974358974,13.0,7.0,0.0,chssgraphics,0,1
21,2021-04-27 13:00:00,0.092953,0.49,0.08974358974358974,13.0,7.0,0.0,chssgraphics,0,1
22,2021-04-27 14:00:00,0.092953,0.49,0.08974358974358974,13.0,7.0,0.0,chssgraphics,0,1
23,2021-04-27 15:00:00,0.092953,0.49,0.08974358974358974,13.0,7.0,0.0,chssgraphics,0,1
0,2020-10-31 10:00:00,1.3899935,38.99,1.0,2.0,1.0,1.0,clashdomenft,0,1
1,2020-10-31 11:00:00,1.3899935,38.99,1.0,2.0,1.0,0.0,clashdomenft,0,1
2,2020-10-31 12:00:00,1.3899935,38.99,1.0,2.0,1.0,0.0,clashdomenft,0,1
3,2020-10-31 13:00:00,1.7825,50.0,0.6666666666666666,3.0,2.0,1.0,clashdomenft,0,1
4,2020-10-31 14:00:00,1.7825,50.0,0.6666666666666666,3.0,2.0,0.0,clashdomenft,0,1
5,2020-10-31 15:00:00,1.7825,50.0,0.6666666666666666,3.0,2.0,0.0,clashdomenft,0,1
6,2020-10-31 16:00:00,1.7825,50.0,0.6666666666666666,3.0,2.0,0.0,clashdomenft,0,1
7,2020-10-31 17:00:00,1.7825,50.0,0.6666666666666666,3.0,2.0,0.0,clashdomenft,0,1
8,2020-10-31 18:00:00,1.7825,50.0,0.6666666666666666,3.0,2.0,0.0,clashdomenft,0,1
9,2020-10-31 19:00:00,1.7825,50.0,0.6666666666666666,3.0,2.0,0.0,clashdomenft,0,1
10,2020-10-31 20:00:00,1.7825,50.0,0.6666666666666666,3.0,2.0,0.0,clashdomenft,0,1
11,2020-10-31 21:00:00,1.7825,50.0,0.6666666666666666,3.0,2.0,0.0,clashdomenft,0,1
12,2020-10-31 22:00:00,1.7825,50.0,0.6666666666666666,3.0,2.0,0.0,clashdomenft,0,1
13,2020-10-31 23:00:00,1.7825,50.0,0.6666666666666666,3.0,2.0,0.0,clashdomenft,0,1
14,2020-11-01 00:00:00,1.7825,50.0,0.6666666666666666,3.0,2.0,0.0,clashdomenft,0,1
15,2020-11-01 01:00:00,1.7825,50.0,0.6666666666666666,3.0,2.0,0.0,clashdomenft,0,1
16,2020-11-01 02:00:00,1.7825,50.0,0.6666666666666666,3.0,2.0,0.0,clashdomenft,0,1
17,2020-11-01 03:00:00,1.7825,50.0,0.6666666666666666,3.0,2.0,0.0,clashdomenft,0,1
18,2020-11-01 04:00:00,1.7825,50.0,0.6666666666666666,3.0,2.0,0.0,clashdomenft,0,1
19,2020-11-01 05:00:00,1.7825,50.0,0.6666666666666666,3.0,2.0,0.0,clashdomenft,0,1
20,2020-11-01 06:00:00,1.7825,50.0,0.6666666666666666,3.0,2.0,0.0,clashdomenft,0,1
21,2020-11-01 07:00:00,0.66,20.0,0.3,5.0,3.0,1.0,clashdomenft,0,1
22,2020-11-01 08:00:00,0.66,20.0,0.3,5.0,3.0,0.0,clashdomenft,0,1
23,2020-11-01 09:00:00,0.66,20.0,0.3,5.0,3.0,0.0,clashdomenft,0,1
0,2020-08-13 16:00:00,4.27285,80.0,0.6666666666666666,3.0,2.0,2.0,classeartacr,0,1
1,2020-08-13 17:00:00,4.27285,80.0,0.6666666666666666,3.0,2.0,0.0,classeartacr,0,1
2,2020-08-13 18:00:00,4.27285,80.0,0.6666666666666666,3.0,2.0,0.0,classeartacr,0,1
3,2020-08-13 19:00:00,4.7245625,87.5,0.6666666666666666,3.0,2.0,2.0,classeartacr,0,1
4,2020-08-13 20:00:00,4.7245625,87.5,0.6666666666666666,3.0,2.0,0.0,classeartacr,0,1
5,2020-08-13 21:00:00,4.7245625,87.5,0.6666666666666666,3.0,2.0,0.0,classeartacr,0,1
6,2020-08-13 22:00:00,4.7245625,87.5,0.6666666666666666,3.0,2.0,0.0,classeartacr,0,1
7,2020-08-13 23:00:00,4.7245625,87.5,0.6666666666666666,3.0,2.0,0.0,classeartacr,0,1
8,2020-08-14 00:00:00,4.7245625,87.5,0.6666666666666666,3.0,2.0,0.0,classeartacr,0,1
9,2020-08-14 01:00:00,4.7245625,87.5,0.6666666666666666,3.0,2.0,0.0,classeartacr,0,1
10,2020-08-14 02:00:00,4.7245625,87.5,0.6666666666666666,3.0,2.0,0.0,classeartacr,0,1
11,2020-08-14 03:00:00,4.7245625,87.5,0.6666666666666666,3.0,2.0,0.0,classeartacr,0,1
12,2020-08-14 04:00:00,4.7245625,87.5,0.6666666666666666,3.0,2.0,0.0,classeartacr,0,1
13,2020-08-14 05:00:00,4.7245625,87.5,0.6666666666666666,3.0,2.0,0.0,classeartacr,0,1
14,2020-08-14 06:00:00,4.7245625,87.5,0.6666666666666666,3.0,2.0,0.0,classeartacr,0,1
15,2020-08-14 07:00:00,4.7245625,87.5,0.6666666666666666,3.0,2.0,0.0,classeartacr,0,1
16,2020-08-14 08:00:00,4.7245625,87.5,0.6666666666666666,3.0,2.0,0.0,classeartacr,0,1
17,2020-08-14 09:00:00,4.7245625,87.5,0.6666666666666666,3.0,2.0,0.0,classeartacr,0,1
18,2020-08-14 10:00:00,4.7245625,87.5,0.6666666666666666,3.0,2.0,0.0,classeartacr,0,1
19,2020-08-14 11:00:00,4.7245625,87.5,0.6666666666666666,3.0,2.0,0.0,classeartacr,0,1
20,2020-08-14 12:00:00,4.7245625,87.5,0.6666666666666666,3.0,2.0,0.0,classeartacr,0,1
21,2020-08-14 13:00:00,4.7245625,87.5,0.6666666666666666,3.0,2.0,0.0,classeartacr,0,1
22,2020-08-14 14:00:00,4.7245625,87.5,0.6666666666666666,3.0,2.0,0.0,classeartacr,0,1
23,2020-08-14 15:00:00,4.7245625,87.5,0.6666666666666666,3.0,2.0,0.0,classeartacr,0,1
0,2021-03-18 02:00:00,25.0,100.0,1.0,2.0,1.0,1.0,classicaltat,0,1
1,2021-03-18 03:00:00,25.0,100.0,1.0,2.0,1.0,0.0,classicaltat,0,1
2,2021-03-18 04:00:00,25.0,100.0,1.0,2.0,1.0,0.0,classicaltat,0,1
3,2021-03-18 05:00:00,25.0,100.0,1.0,2.0,1.0,0.0,classicaltat,0,1
4,2021-03-18 06:00:00,25.0,100.0,1.0,2.0,1.0,0.0,classicaltat,0,1
5,2021-03-18 07:00:00,25.0,100.0,1.0,2.0,1.0,0.0,classicaltat,0,1
6,2021-03-18 08:00:00,25.0,100.0,1.0,2.0,1.0,0.0,classicaltat,0,1
7,2021-03-18 09:00:00,25.0,100.0,1.0,2.0,1.0,0.0,classicaltat,0,1
8,2021-03-18 10:00:00,25.0,100.0,1.0,2.0,1.0,0.0,classicaltat,0,1
9,2021-03-18 11:00:00,25.0,100.0,1.0,2.0,1.0,0.0,classicaltat,0,1
10,2021-03-18 12:00:00,25.0,100.0,1.0,2.0,1.0,0.0,classicaltat,0,1
11,2021-03-18 13:00:00,25.0,100.0,1.0,2.0,1.0,0.0,classicaltat,0,1
12,2021-03-18 14:00:00,25.0,100.0,1.0,2.0,1.0,0.0,classicaltat,0,1
13,2021-03-18 15:00:00,25.0,100.0,1.0,2.0,1.0,0.0,classicaltat,0,1
14,2021-03-18 16:00:00,25.0,100.0,1.0,2.0,1.0,0.0,classicaltat,0,1
15,2021-03-18 17:00:00,25.0,100.0,1.0,2.0,1.0,0.0,classicaltat,0,1
16,2021-03-18 18:00:00,25.0,100.0,1.0,2.0,1.0,0.0,classicaltat,0,1
17,2021-03-18 19:00:00,25.0,100.0,1.0,2.0,1.0,0.0,classicaltat,0,1
18,2021-03-18 20:00:00,25.0,100.0,1.0,2.0,1.0,0.0,classicaltat,0,1
19,2021-03-18 21:00:00,25.0,100.0,1.0,2.0,1.0,0.0,classicaltat,0,1
20,2021-03-18 22:00:00,25.0,100.0,1.0,2.0,1.0,0.0,classicaltat,0,1
21,2021-03-18 23:00:00,25.0,100.0,1.0,2.0,1.0,0.0,classicaltat,0,1
22,2021-03-19 00:00:00,25.0,100.0,1.0,2.0,1.0,0.0,classicaltat,0,1
23,2021-03-19 01:00:00,25.0,100.0,1.0,2.0,1.0,0.0,classicaltat,0,1
0,2021-03-14 04:00:00,0.5736,2.0,1.0,2.0,1.0,1.0,claypetfox12,0,1
1,2021-03-14 05:00:00,0.4302,1.5,0.3333333333333333,4.0,2.0,1.0,claypetfox12,0,1
2,2021-03-14 06:00:00,0.3585,1.25,0.2,6.0,3.0,1.0,claypetfox12,0,1
3,2021-03-14 07:00:00,0.3585,1.25,0.2,6.0,3.0,0.0,claypetfox12,0,1
4,2021-03-14 08:00:00,0.3585,1.25,0.2,6.0,3.0,0.0,claypetfox12,0,1
5,2021-03-14 09:00:00,0.3585,1.25,0.2,6.0,3.0,0.0,claypetfox12,0,1
6,2021-03-14 10:00:00,0.3585,1.25,0.2,6.0,3.0,0.0,claypetfox12,0,1
7,2021-03-14 11:00:00,0.3585,1.25,0.2,6.0,3.0,0.0,claypetfox12,0,1
8,2021-03-14 12:00:00,0.3585,1.25,0.2,6.0,3.0,0.0,claypetfox12,0,1
9,2021-03-14 13:00:00,0.3585,1.25,0.2,6.0,3.0,0.0,claypetfox12,0,1
10,2021-03-14 14:00:00,0.3585,1.25,0.2,6.0,3.0,0.0,claypetfox12,0,1
11,2021-03-14 15:00:00,0.3585,1.25,0.2,6.0,3.0,0.0,claypetfox12,0,1
12,2021-03-14 16:00:00,0.3585,1.25,0.2,6.0,3.0,0.0,claypetfox12,0,1
13,2021-03-14 17:00:00,0.4302,1.5,0.14285714285714285,8.0,4.0,1.0,claypetfox12,0,1
14,2021-03-14 18:00:00,0.4302,1.5,0.14285714285714285,8.0,4.0,0.0,claypetfox12,0,1
15,2021-03-14 19:00:00,0.4302,1.5,0.14285714285714285,8.0,4.0,0.0,claypetfox12,0,1
16,2021-03-14 20:00:00,0.5532999999999999,2.0,0.13333333333333333,10.0,6.0,2.0,claypetfox12,0,1
17,2021-03-14 21:00:00,0.25184249999999997,0.9450000000000001,0.12121212121212122,12.0,8.0,2.0,claypetfox12,0,1
18,2021-03-14 22:00:00,0.25184249999999997,0.9450000000000001,0.12121212121212122,12.0,8.0,0.0,claypetfox12,0,1
19,2021-03-14 23:00:00,0.70495,2.55,0.09166666666666666,16.0,11.0,4.0,claypetfox12,0,1
20,2021-03-15 00:00:00,0.6349833333333333,2.433333333333333,0.07602339181286549,19.0,13.0,3.0,claypetfox12,0,1
21,2021-03-15 01:00:00,0.25825,1.0,0.06493506493506493,22.0,15.0,2.0,claypetfox12,0,1
22,2021-03-15 02:00:00,0.25825,1.0,0.06493506493506493,22.0,15.0,0.0,claypetfox12,0,1
23,2021-03-15 03:00:00,0.45940000000000003,1.6666666666666667,0.055384615384615386,26.0,18.0,3.0,claypetfox12,0,1
0,2021-04-12 17:00:00,0.026445,0.1,1.0,2.0,1.0,1.0,cloudchasers,0,1
1,2021-04-12 18:00:00,0.026445,0.1,1.0,2.0,1.0,0.0,cloudchasers,0,1
2,2021-04-12 19:00:00,0.026445,0.1,1.0,2.0,1.0,0.0,cloudchasers,0,1
3,2021-04-12 20:00:00,0.026445,0.1,1.0,2.0,1.0,0.0,cloudchasers,0,1
4,2021-04-12 21:00:00,0.026445,0.1,1.0,2.0,1.0,0.0,cloudchasers,0,1
5,2021-04-12 22:00:00,0.026445,0.1,1.0,2.0,1.0,0.0,cloudchasers,0,1
6,2021-04-12 23:00:00,0.026445,0.1,1.0,2.0,1.0,0.0,cloudchasers,0,1
7,2021-04-13 00:00:00,0.026445,0.1,1.0,2.0,1.0,0.0,cloudchasers,0,1
8,2021-04-13 01:00:00,0.026445,0.1,1.0,2.0,1.0,0.0,cloudchasers,0,1
9,2021-04-13 02:00:00,0.026445,0.1,1.0,2.0,1.0,0.0,cloudchasers,0,1
10,2021-04-13 03:00:00,0.026445,0.1,1.0,2.0,1.0,0.0,cloudchasers,0,1
11,2021-04-13 04:00:00,0.026445,0.1,1.0,2.0,1.0,0.0,cloudchasers,0,1
12,2021-04-13 05:00:00,0.026445,0.1,1.0,2.0,1.0,0.0,cloudchasers,0,1
13,2021-04-13 06:00:00,0.026445,0.1,1.0,2.0,1.0,0.0,cloudchasers,0,1
14,2021-04-13 07:00:00,0.026445,0.1,1.0,2.0,1.0,0.0,cloudchasers,0,1
15,2021-04-13 08:00:00,0.026445,0.1,1.0,2.0,1.0,0.0,cloudchasers,0,1
16,2021-04-13 09:00:00,0.026445,0.1,1.0,2.0,1.0,0.0,cloudchasers,0,1
17,2021-04-13 10:00:00,0.026445,0.1,1.0,2.0,1.0,0.0,cloudchasers,0,1
18,2021-04-13 11:00:00,0.026445,0.1,1.0,2.0,1.0,0.0,cloudchasers,0,1
19,2021-04-13 12:00:00,0.026445,0.1,1.0,2.0,1.0,0.0,cloudchasers,0,1
20,2021-04-13 13:00:00,0.026445,0.1,1.0,2.0,1.0,0.0,cloudchasers,0,1
21,2021-04-13 14:00:00,0.026445,0.1,1.0,2.0,1.0,0.0,cloudchasers,0,1
22,2021-04-13 15:00:00,0.026445,0.1,1.0,2.0,1.0,0.0,cloudchasers,0,1
23,2021-04-13 16:00:00,0.026445,0.1,1.0,2.0,1.0,0.0,cloudchasers,0,1
0,2021-01-01 19:00:00,9.425837320544,239.23444976,1.0,2.0,1.0,1.0,codamecrypto,0,1
